collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:00,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.00444444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20554,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:01,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.01944444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20555,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:05,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.08694444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20556,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:20,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.3475,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20557,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:25,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.41694444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20558,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:26,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.44611111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20559,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:27,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.46111111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20560,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:28,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.47361111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20561,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:29,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.48861111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20562,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/24/2023,TEQ,TEQ,PBR1,107888,29.4,28.2,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:29,UTC,-80.00713,26.79155,0101000020E6100000833463D1740054C018265305A3CA3A40,2022,6,30,181,13.48972222,,,"Young, J. YYYY. Tequesta Listening Stations",TEQ-A69-9001-57453-28110556,Joy Young (joy.young@myfwc.com),"Jim Whittington (jim.whittington@myfwc.com), Joy Young (joy.young@myfwc.com)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:30,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.50138889,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20563,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:31,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.52916667,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20564,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:32,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.54416667,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20565,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:33,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.55694444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20566,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:34,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.57194444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20567,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:35,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.58527778,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20568,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/24/2023,TEQ,TEQ,DART2,134306,30,29,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:35,UTC,-80.00238,26.79438,0101000020E6100000878A71FE260054C0B398D87C5CCB3A40,2022,6,30,181,13.58666667,,,"Young, J. YYYY. Tequesta Listening Stations",TEQ-A69-9001-57453-27490035,Joy Young (joy.young@myfwc.com),"Jim Whittington (jim.whittington@myfwc.com), Joy Young (joy.young@myfwc.com)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:36,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.60111111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20569,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:36,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.61611111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20570,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:37,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.62861111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20571,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:39,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.65527778,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20572,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:40,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.66861111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20573,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:42,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.70055556,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20574,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/24/2023,TEQ,TEQ,DART2,134306,30,29,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:42,UTC,-80.00238,26.79438,0101000020E6100000878A71FE260054C0B398D87C5CCB3A40,2022,6,30,181,13.70194444,,,"Young, J. YYYY. Tequesta Listening Stations",TEQ-A69-9001-57453-27490043,Joy Young (joy.young@myfwc.com),"Jim Whittington (jim.whittington@myfwc.com), Joy Young (joy.young@myfwc.com)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/24/2023,TEQ,TEQ,DART2,134306,30,29,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:42,UTC,-80.00238,26.79438,0101000020E6100000878A71FE260054C0B398D87C5CCB3A40,2022,6,30,181,13.71638889,,,"Young, J. YYYY. Tequesta Listening Stations",TEQ-A69-9001-57453-27490045,Joy Young (joy.young@myfwc.com),"Jim Whittington (jim.whittington@myfwc.com), Joy Young (joy.young@myfwc.com)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:44,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.73861111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20575,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:45,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.7525,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20576,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:45,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.76333333,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20577,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:46,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.77472222,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20578,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:47,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.78666667,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20579,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:48,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.8,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20580,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:49,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.81666667,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20581,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/24/2023,TEQ,TEQ,DART2,134306,30,29,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:50,UTC,-80.00238,26.79438,0101000020E6100000878A71FE260054C0B398D87C5CCB3A40,2022,6,30,181,13.83361111,,,"Young, J. YYYY. Tequesta Listening Stations",TEQ-A69-9001-57453-27490056,Joy Young (joy.young@myfwc.com),"Jim Whittington (jim.whittington@myfwc.com), Joy Young (joy.young@myfwc.com)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:50,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.84694444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20582,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/24/2023,TEQ,TEQ,DART2,134306,30,29,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:50,UTC,-80.00238,26.79438,0101000020E6100000878A71FE260054C0B398D87C5CCB3A40,2022,6,30,181,13.84833333,,,"Young, J. YYYY. Tequesta Listening Stations",TEQ-A69-9001-57453-27490059,Joy Young (joy.young@myfwc.com),"Jim Whittington (jim.whittington@myfwc.com), Joy Young (joy.young@myfwc.com)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:51,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.85861111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20583,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/24/2023,TEQ,TEQ,DART2,134306,30,29,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:52,UTC,-80.00238,26.79438,0101000020E6100000878A71FE260054C0B398D87C5CCB3A40,2022,6,30,181,13.87305556,,,"Young, J. YYYY. Tequesta Listening Stations",TEQ-A69-9001-57453-27490063,Joy Young (joy.young@myfwc.com),"Jim Whittington (jim.whittington@myfwc.com), Joy Young (joy.young@myfwc.com)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:53,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.8875,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20584,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,3,138239,90,80,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:54,UTC,-80.00385,26.79355,0101000020E6100000BC0512143F0054C0A5BDC11726CB3A40,2022,6,30,181,13.90194444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57453-20585,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-36-2022-06-29,Carcharhinus leucas,bull shark,10/24/2023,TEQ,TEQ,DART2,134306,30,29,A69-9001-57453,A69-9001,A69-9001-57453,,pinger,,,6/30/2022 13:54,UTC,-80.00238,26.79438,0101000020E6100000878A71FE260054C0B398D87C5CCB3A40,2022,6,30,181,13.90333333,,,"Young, J. YYYY. Tequesta Listening Stations",TEQ-A69-9001-57453-27490068,Joy Young (joy.young@myfwc.com),"Jim Whittington (jim.whittington@myfwc.com), Joy Young (joy.young@myfwc.com)"
